matchID|pais|torneo|temporada|nombre temp|jornada|dia|hora|estadio pais|estadio ciudad|estadio|arbitro_ID|arbitro|arbitro pais|Local_ID|Local pais|Local_nom|Local|Local_DTID|Local_DT|Local_DT pais|visita_ID|visita_pais|visita_nom|visita|visita_DTID|visita_DT|visita_DT pais|GF|GC|V-ALL-Shots-Total shots|V-ALL-Shots-Shots outside box|V-ALL-Shots-Shots on target|V-ALL-Shots-Shots off target|V-ALL-Shots-Shots inside box|V-ALL-Shots-Hit woodwork|V-ALL-Shots-Blocked shots|V-ALL-Passes-Throw-ins|V-ALL-Passes-Long ballsTotal|V-ALL-Passes-Long ballsOK|V-ALL-Passes-Final third phaseTotal|V-ALL-Passes-Final third phaseOK|V-ALL-Passes-Final third entries|V-ALL-Passes-CrossesTotal|V-ALL-Passes-CrossesOK|V-ALL-Passes-Accurate passes|V-ALL-Match overview-Yellow cards|V-ALL-Match overview-Total shots|V-ALL-Match overview-Tackles|V-ALL-Match overview-Red cards|V-ALL-Match overview-Passes|V-ALL-Match overview-Goalkeeper saves|V-ALL-Match overview-Free kicks|V-ALL-Match overview-Fouls|V-ALL-Match overview-Expected goals|V-ALL-Match overview-Corner kicks|V-ALL-Match overview-Big chances|V-ALL-Match overview-Ball possession|V-ALL-Goalkeeping-Total saves|V-ALL-Goalkeeping-Punches|V-ALL-Goalkeeping-High claims|V-ALL-Goalkeeping-Goal kicks|V-ALL-Goalkeeping-Big saves|V-ALL-Duels-Ground duelsTotal|V-ALL-Duels-Ground duelsOK|V-ALL-Duels-Duels|V-ALL-Duels-DribblesTotal|V-ALL-Duels-DribblesOK|V-ALL-Duels-Dispossessed|V-ALL-Duels-Aerial duelsTotal|V-ALL-Duels-Aerial duelsOK|V-ALL-Defending-Total tackles|V-ALL-Defending-Tackles won|V-ALL-Defending-Recoveries|V-ALL-Defending-Interceptions|V-ALL-Defending-Errors lead to a shot|V-ALL-Defending-Clearances|V-ALL-Attack-Touches in penalty area|V-ALL-Attack-Through balls|V-ALL-Attack-Offsides|V-ALL-Attack-Fouled in final third|V-ALL-Attack-Big chances scored|V-ALL-Attack-Big chances missed|V-2ND-Shots-Total shots|V-2ND-Shots-Shots outside box|V-2ND-Shots-Shots on target|V-2ND-Shots-Shots off target|V-2ND-Shots-Shots inside box|V-2ND-Shots-Hit woodwork|V-2ND-Shots-Blocked shots|V-2ND-Passes-Throw-ins|V-2ND-Passes-Long ballsTotal|V-2ND-Passes-Long ballsOK|V-2ND-Passes-Final third entries|V-2ND-Passes-CrossesTotal|V-2ND-Passes-CrossesOK|V-2ND-Passes-Accurate passes|V-2ND-Match overview-Yellow cards|V-2ND-Match overview-Total shots|V-2ND-Match overview-Tackles|V-2ND-Match overview-Red cards|V-2ND-Match overview-Passes|V-2ND-Match overview-Goalkeeper saves|V-2ND-Match overview-Free kicks|V-2ND-Match overview-Corner kicks|V-2ND-Match overview-Big chances|V-2ND-Match overview-Ball possession|V-2ND-Goalkeeping-Total saves|V-2ND-Goalkeeping-Goal kicks|V-2ND-Duels-Ground duelsTotal|V-2ND-Duels-Ground duelsOK|V-2ND-Duels-Duels|V-2ND-Duels-DribblesTotal|V-2ND-Duels-DribblesOK|V-2ND-Duels-Dispossessed|V-2ND-Duels-Aerial duelsTotal|V-2ND-Duels-Aerial duelsOK|V-2ND-Defending-Total tackles|V-2ND-Defending-Tackles won|V-2ND-Defending-Recoveries|V-2ND-Defending-Interceptions|V-2ND-Defending-Clearances|V-2ND-Attack-Through balls|V-2ND-Attack-Offsides|V-2ND-Attack-Fouled in final third|V-2ND-Attack-Big chances scored|V-2ND-Attack-Big chances missed|V-1ST-Shots-Total shots|V-1ST-Shots-Shots outside box|V-1ST-Shots-Shots on target|V-1ST-Shots-Shots off target|V-1ST-Shots-Shots inside box|V-1ST-Shots-Hit woodwork|V-1ST-Shots-Blocked shots|V-1ST-Passes-Throw-ins|V-1ST-Passes-Long ballsTotal|V-1ST-Passes-Long ballsOK|V-1ST-Passes-Final third entries|V-1ST-Passes-CrossesTotal|V-1ST-Passes-CrossesOK|V-1ST-Passes-Accurate passes|V-1ST-Match overview-Yellow cards|V-1ST-Match overview-Total shots|V-1ST-Match overview-Tackles|V-1ST-Match overview-Red cards|V-1ST-Match overview-Passes|V-1ST-Match overview-Goalkeeper saves|V-1ST-Match overview-Free kicks|V-1ST-Match overview-Corner kicks|V-1ST-Match overview-Big chances|V-1ST-Match overview-Ball possession|V-1ST-Goalkeeping-Total saves|V-1ST-Goalkeeping-Goal kicks|V-1ST-Duels-Ground duelsTotal|V-1ST-Duels-Ground duelsOK|V-1ST-Duels-Duels|V-1ST-Duels-DribblesTotal|V-1ST-Duels-DribblesOK|V-1ST-Duels-Dispossessed|V-1ST-Duels-Aerial duelsTotal|V-1ST-Duels-Aerial duelsOK|V-1ST-Defending-Total tackles|V-1ST-Defending-Tackles won|V-1ST-Defending-Recoveries|V-1ST-Defending-Interceptions|V-1ST-Defending-Clearances|V-1ST-Attack-Through balls|V-1ST-Attack-Offsides|V-1ST-Attack-Fouled in final third|V-1ST-Attack-Big chances scored|V-1ST-Attack-Big chances missed|L-ALL-Shots-Total shots|L-ALL-Shots-Shots outside box|L-ALL-Shots-Shots on target|L-ALL-Shots-Shots off target|L-ALL-Shots-Shots inside box|L-ALL-Shots-Hit woodwork|L-ALL-Shots-Blocked shots|L-ALL-Passes-Throw-ins|L-ALL-Passes-Long ballsTotal|L-ALL-Passes-Long ballsOK|L-ALL-Passes-Final third phaseTotal|L-ALL-Passes-Final third phaseOK|L-ALL-Passes-Final third entries|L-ALL-Passes-CrossesTotal|L-ALL-Passes-CrossesOK|L-ALL-Passes-Accurate passes|L-ALL-Match overview-Yellow cards|L-ALL-Match overview-Total shots|L-ALL-Match overview-Tackles|L-ALL-Match overview-Red cards|L-ALL-Match overview-Passes|L-ALL-Match overview-Goalkeeper saves|L-ALL-Match overview-Free kicks|L-ALL-Match overview-Fouls|L-ALL-Match overview-Expected goals|L-ALL-Match overview-Corner kicks|L-ALL-Match overview-Big chances|L-ALL-Match overview-Ball possession|L-ALL-Goalkeeping-Total saves|L-ALL-Goalkeeping-Punches|L-ALL-Goalkeeping-High claims|L-ALL-Goalkeeping-Goal kicks|L-ALL-Goalkeeping-Big saves|L-ALL-Duels-Ground duelsTotal|L-ALL-Duels-Ground duelsOK|L-ALL-Duels-Duels|L-ALL-Duels-DribblesTotal|L-ALL-Duels-DribblesOK|L-ALL-Duels-Dispossessed|L-ALL-Duels-Aerial duelsTotal|L-ALL-Duels-Aerial duelsOK|L-ALL-Defending-Total tackles|L-ALL-Defending-Tackles won|L-ALL-Defending-Recoveries|L-ALL-Defending-Interceptions|L-ALL-Defending-Errors lead to a shot|L-ALL-Defending-Clearances|L-ALL-Attack-Touches in penalty area|L-ALL-Attack-Through balls|L-ALL-Attack-Offsides|L-ALL-Attack-Fouled in final third|L-ALL-Attack-Big chances scored|L-ALL-Attack-Big chances missed|L-2ND-Shots-Total shots|L-2ND-Shots-Shots outside box|L-2ND-Shots-Shots on target|L-2ND-Shots-Shots off target|L-2ND-Shots-Shots inside box|L-2ND-Shots-Hit woodwork|L-2ND-Shots-Blocked shots|L-2ND-Passes-Throw-ins|L-2ND-Passes-Long ballsTotal|L-2ND-Passes-Long ballsOK|L-2ND-Passes-Final third entries|L-2ND-Passes-CrossesTotal|L-2ND-Passes-CrossesOK|L-2ND-Passes-Accurate passes|L-2ND-Match overview-Yellow cards|L-2ND-Match overview-Total shots|L-2ND-Match overview-Tackles|L-2ND-Match overview-Red cards|L-2ND-Match overview-Passes|L-2ND-Match overview-Goalkeeper saves|L-2ND-Match overview-Free kicks|L-2ND-Match overview-Corner kicks|L-2ND-Match overview-Big chances|L-2ND-Match overview-Ball possession|L-2ND-Goalkeeping-Total saves|L-2ND-Goalkeeping-Goal kicks|L-2ND-Duels-Ground duelsTotal|L-2ND-Duels-Ground duelsOK|L-2ND-Duels-Duels|L-2ND-Duels-DribblesTotal|L-2ND-Duels-DribblesOK|L-2ND-Duels-Dispossessed|L-2ND-Duels-Aerial duelsTotal|L-2ND-Duels-Aerial duelsOK|L-2ND-Defending-Total tackles|L-2ND-Defending-Tackles won|L-2ND-Defending-Recoveries|L-2ND-Defending-Interceptions|L-2ND-Defending-Clearances|L-2ND-Attack-Through balls|L-2ND-Attack-Offsides|L-2ND-Attack-Fouled in final third|L-2ND-Attack-Big chances scored|L-2ND-Attack-Big chances missed|L-1ST-Shots-Total shots|L-1ST-Shots-Shots outside box|L-1ST-Shots-Shots on target|L-1ST-Shots-Shots off target|L-1ST-Shots-Shots inside box|L-1ST-Shots-Hit woodwork|L-1ST-Shots-Blocked shots|L-1ST-Passes-Throw-ins|L-1ST-Passes-Long ballsTotal|L-1ST-Passes-Long ballsOK|L-1ST-Passes-Final third entries|L-1ST-Passes-CrossesTotal|L-1ST-Passes-CrossesOK|L-1ST-Passes-Accurate passes|L-1ST-Match overview-Yellow cards|L-1ST-Match overview-Total shots|L-1ST-Match overview-Tackles|L-1ST-Match overview-Red cards|L-1ST-Match overview-Passes|L-1ST-Match overview-Goalkeeper saves|L-1ST-Match overview-Free kicks|L-1ST-Match overview-Corner kicks|L-1ST-Match overview-Big chances|L-1ST-Match overview-Ball possession|L-1ST-Goalkeeping-Total saves|L-1ST-Goalkeeping-Goal kicks|L-1ST-Duels-Ground duelsTotal|L-1ST-Duels-Ground duelsOK|L-1ST-Duels-Duels|L-1ST-Duels-DribblesTotal|L-1ST-Duels-DribblesOK|L-1ST-Duels-Dispossessed|L-1ST-Duels-Aerial duelsTotal|L-1ST-Duels-Aerial duelsOK|L-1ST-Defending-Total tackles|L-1ST-Defending-Tackles won|L-1ST-Defending-Recoveries|L-1ST-Defending-Interceptions|L-1ST-Defending-Clearances|L-1ST-Attack-Through balls|L-1ST-Attack-Offsides|L-1ST-Attack-Fouled in final third|L-1ST-Attack-Big chances scored|L-1ST-Attack-Big chances missed
11987234|Chile|Primera Division|2024|Primera División 2024|11|2024-05-05|12:30:00|Chile|La Calera|Municipal Nicolas Chahuan|788777|Claudio Diaz|Chile|48242|Chile|ULC|Union La Calera|797543|Carlos Galdames||7029|Chile|NUB|Nublense|333413|Mario Salas||2|1|10|1|5|2|9|1|3|29|63|30|||61|27|4|238|1|10|16|1|325|4|10|12|1,22|7|3|45%|4|||8||65|30||10|4|10|28|7|16||54|11||14||2|3|3|1|2|7|1|4|2|6|1|1|17|30|15|27|12|0|75|1|7|8|0|118|3|5|4|2|36%|3|6|33|14||5|1|2|14|3|8||24|5|9|2|2|2|1|1|3|0|1|0|3|0|2|12|33|15|34|15|4|163|0|3|8|1|207|1|5|3|1|53%|1|2|32|16||5|3|8|14|4|8||30|6|5|0|1|1|0|1|13|5|6|5|8|0|2|17|59|33|||64|15|4|320|3|13|16|0|408|3|11|11|1,51|2|2|55%|3|||5||65|35||21|8|3|28|21|16||54|4||30||0|2|3|0|2|11|4|5|4|7|0|2|6|37|23|34|9|2|178|2|11|6|0|221|2|6|1|2|64%|2|2|33|19||14|7|1|14|11|6||29|1|15|0|0|1|0|2|2|1|1|1|1|0|0|11|22|10|30|6|2|142|1|2|10|0|187|1|5|1|0|47%|1|3|32|16||7|1|2|14|10|10||25|3|15|0|2|2|0|0
11987249|Chile|Primera Division|2024|Primera División 2024|11|2024-05-05|15:00:00|Chile|Santiago|Nacional|788758|Diego Flores|Chile|3161|Chile|UCH|Universidad de Chile|787722|Gustavo Alvarez||33596|Chile|IQU|Deportes Iquique|789726|Miguel Ramirez||2|2|14|5|5|7|9|0|2|16|70|19|||54|11|2|104|5|14|12||209|3|10|22|1,62|4|1|33%|3|||11||73|33||22|11|2|33|16|12||40|8||17|||4|3|1|0|5|2|2|3|3|0|0|7|37|10|27|6|0|60|4|5|5||115|2|6|2|0|36%|2|10|45|18||15|7|1|21|9|5||23|4|14||0|2|0|0|9|3|3|4|6|0|2|9|33|9|27|5|2|44|1|9|7||94|1|4|2|1|30%|1|1|28|15||7|4|1|12|7|7||17|4|3||4|1|1|0|18|8|5|9|10|1|4|22|69|26|||67|37|9|305|2|18|13||410|3|21|12|1,33|10|1|67%|3|||6||73|40||13|6|5|33|17|13||41|6||11|||4|4|0|1|15|6|4|8|9|0|3|5|37|15|37|26|7|141|1|15|9||192|1|12|6|1|64%|1|3|45|27||10|6|1|21|12|9||29|5|8||1|3|0|1|3|2|1|1|1|1|1|17|32|11|30|11|2|164|1|3|4||218|2|9|4|0|70%|2|3|28|13||3|0|4|12|5|4||12|1|3||3|1|0|0
11987222|Chile|Primera Division|2024|Primera División 2024|11|2024-05-05|17:30:00|Chile|Calama|Municipal de Calama|787763|Manuel Vergara|Chile|3159|Chile|COC|Cobreloa|785440|Emiliano Astorga||5032|Chile|EVT|Everton de Vina del Mar|801772|Esteban Solari||1|2|12|2|7|4|10|0|1|14|45|29|||32|15|4|198|4|12|11|2|240|3|10|13|0,99|4|2|36%|3|||12||67|29||15|8|7|22|10|11||33|3||28||0|2|5||2|4|2|3|1|2|0|0|4|24|15|21|11|3|82|4|4|6|2|98|3|6|3|1|33%|3|7|38|14||7|2|3|14|5|6||21|3|13|0|1|4||1|8|0|4|3|8|0|1|10|21|14|11|4|1|116|0|8|5|0|142|0|4|1|1|38%|0|5|29|15||8|6|4|8|5|5||12|0|15|0|1|1||1|15|4|4|9|11|1|2|9|48|31|||46|39|11|373|2|15|14|0|415|6|13|10|0,78|9|0|64%|6|||13||67|38||16|11|6|22|12|14||34|4||6||1|1|2||0|9|2|4|4|7|1|1|4|22|14|23|24|9|169|1|9|8|0|193|3|8|6|0|67%|3|8|38|24||12|8|2|14|9|8||16|1|3|1|0|1||0|6|2|0|5|4|0|1|5|26|17|23|15|2|204|1|6|6|0|222|3|5|3|0|62%|3|5|29|14||4|3|4|8|3|6||18|3|3|0|1|1||0
11987227|Chile|Primera Division|2024|Primera División 2024|11|2024-05-05|20:00:00|Chile|Rancagua|El Teniente|786554|Hector Jona|Chile|3163|Chile|OHF|O'Higgins|786529|Juan Manuel Azconzabal||3162|Chile|AUD|Audax Italiano|797418|Francisco Arrue||0|5|16|5|10|3|11|0|3|17|67|30|||52|16|5|254|2|16|18||338|3|13|12|2,81|7|4|45%|3|||10||82|52||31|21|5|32|10|18||58|13||30|||5|2|3|1|11|4|7|3|7|0|1|5|42|20|37|7|2|141|0|11|8||187|2|8|3|2|49%|2|6|47|34||22|18|2|15|5|8||32|7|15||3|1|1|1|5|1|3|0|4|0|2|12|25|10|15|9|3|113|2|5|10||151|1|5|4|2|40%|1|4|35|18||9|3|3|17|5|10||26|6|15||2|1|2|0|16|5|3|6|11|1|7|26|61|36|||81|26|11|313|3|16|15||410|4|9|13|1,2|6|1|55%|4|||5||82|30||20|6|4|32|22|15||41|8||13|||0|6|0|1|10|3|2|4|7|1|4|11|35|21|48|16|6|129|2|10|6||181|4|3|3|1|51%|4|4|47|13||10|4|2|15|10|6||24|4|5||0|5|0|1|6|2|1|2|4|0|3|15|26|15|33|10|5|184|1|6|9||229|0|6|3|0|60%|0|1|35|17||10|2|2|17|12|9||17|4|8||0|1|0|0
11987237|Chile|Primera Division|2024|Primera División 2024|12|2024-05-11|12:30:00|Chile|Talcahuano|Estadio CAP|787469|Rodrigo Carvajal|Chile|3164|Chile|HUA|Huachipato|787391|Javier Esteban Sanguinetti||3153|Chile|ESP|Union Espanola|805069|Francisco Ugarte||2|2|10|5|4|3|5|0|3|12|74|32|105|48|62|10|5|203|4|10|19|1|299|9|14|12|1,87|4|2|39%|9|||9||67|37||14|4|5|17|8|19||41|8|1|28|21||0|3|1|1|6|3|2|2|3|0|2|4|39|19|33|7|4|86|3|6|12|1|132|6|8|2|0|38%|6|4|38|22||6|2|4|10|5|12||22|5|14||0|1|0|0|4|2|2|1|2|0|1|8|35|13|29|3|1|117|1|4|7|0|167|3|6|2|2|40%|3|5|29|15||8|2|1|7|3|7||19|3|14||0|2|1|1|29|9|11|10|20|4|8|24|40|21|162|119|55|42|17|349|4|29|15|0|444|2|12|16|3,73|8|1|61%|2|||8||67|30||13|3|9|17|9|15||40|1|1|13|35||2|1|0|1|13|4|7|4|9|2|2|13|20|12|25|24|10|159|3|13|8|0|204|1|6|3|1|62%|1|5|38|16||10|2|4|10|5|8||15|1|7||0|0|0|1|16|5|4|6|11|2|6|11|20|9|30|18|7|190|1|16|7|0|240|1|6|5|0|60%|1|3|29|14||3|1|5|7|4|7||25|0|6||2|1|0|0
11987242|Chile|Primera Division|2024|Primera División 2024|12|2024-05-11|17:30:00|Chile|Santiago|San Carlos de Apoquindo|788984|Mathias Riquelme|Chile|3151|Chile|UC|Universidad Catolica|790357|Tiago Nunes||3163|Chile|OHF|O'Higgins|795006|Victor Fuentes||3|2|20|10|8|6|10|0|6|27|57|22|||58|27|7|189|4|20|18|1|274|6|9|16|2,31|5|2|44%|6|||3||54|35||9|8|2|31|14|18||48|13||17|||1|1|0|2|9|5|5|2|4|0|2|13|32|11|28|8|2|76|2|9|10|1|121|4|8|0|1|44%|4|3|29|21||4|3|0|14|6|10||24|5|6||0|1|0|1|11|5|3|4|6|0|4|14|25|11|30|19|5|113|2|11|8|0|153|2|1|5|1|44%|2|0|25|14||5|5|2|17|8|8||24|8|11||1|0|0|1|13|6|9|2|7|0|2|19|78|36|||55|18|4|270|5|13|3|0|362|7|15|10|1,81|7|2|56%|7|||11||54|19||15|2|5|31|17|3||48|4||33|||1|1|1|1|6|4|4|2|2|0|0|7|34|15|32|10|2|111|4|6|1|0|154|4|8|4|0|56%|4|6|29|8||8|0|2|14|8|1||25|1|12||1|1|0|0|7|2|5|0|5|0|2|12|44|21|23|8|2|159|1|7|2|0|208|3|7|3|2|56%|3|5|25|11||7|2|3|17|9|2||23|3|21||0|0|1|1
11987239|Chile|Primera Division|2024|Primera División 2024|12|2024-05-11|20:00:00|Chile|Vina del Mar|Sausalito|788020|Victor Abarzua|Chile|5032|Chile|EVT|Everton de Vina del Mar|801772|Esteban Solari||3167|Chile|COB|Cobresal|790312|Gustavo Huerta||3|3|17|6|7|3|11|0|7|21|53|27|95|61|49|22|4|334|2|17|8||420|3|9|9|2,15|6|3|54%|3|||6||48|22||13|5|2|17|8|8||57|9||16|24||2|4|1|2|10|4|4|1|6|0|5|11|28|17|27|13|2|220|1|10|5||259|1|8|2|1|61%|1|2|23|15||4|2|1|8|6|5||30|3|9||1|4|1|0|7|2|3|2|5|0|2|10|25|10|22|9|2|114|1|7|3||161|2|1|4|2|45%|2|4|25|7||9|3|1|9|2|3||27|6|7||1|0|0|2|11|3|6|3|8|0|2|20|58|25|86|40|55|21|5|271|4|11|10||358|4|8|11|1,82|6|2|46%|4|||6||48|26||14|8|2|17|9|10||49|5||28|14||0|2|1|1|4|0|2|2|4|0|0|7|27|9|27|11|4|118|3|4|3||161|3|3|1|1|39%|3|3|23|8||6|2|1|8|2|3||28|2|13||0|0|0|1|7|3|4|1|4|0|2|13|31|16|28|10|1|153|1|7|7||197|1|5|5|1|55%|1|3|25|18||8|6|1|9|7|7||21|3|15||0|2|1|0
11987241|Chile|Primera Division|2024|Primera División 2024|12|2024-05-12|12:30:00|Chile|Copiapo|Estadio Luis Valenzuela Hermosilla|787681|Benjamin Saravia|Chile|89506|Chile|COP|Deportes Copiapo|130093|Ivo Alexis Basay Hatibovic||3159|Chile|COC|Cobreloa|796004|Nelson Soto||4|0|13|9|4|6|4|1|3|13|67|41|112|74|60|13|0|282|2|13|8||346|6|12|11|0,54|5|0|50%|6|||11||68|38||22|18|11|19|12|8||46|6||17|18||1|3|0|0|10|6|4|3|4|1|3|5|30|20|38|10|0|139|2|10|3||168|4|8|5|0|50%|4|4|40|23||13|12|8|7|4|3||25|4|7||1|2|0|0|3|3|0|3|0|0|0|8|37|21|22|3|0|143|0|3|5||178|2|4|0|0|50%|2|7|28|15||9|6|3|12|8|5||21|2|10||0|1|0|0|16|7|10|4|9|0|2|13|65|33|109|70|61|12|2|283|1|16|15||346|4|11|13|3,22|8|3|50%|4|||7||68|30||8|4|4|19|7|15||53|5||19|26||2|5|2|1|10|5|6|2|5|0|2|6|33|19|24|5|1|140|1|10|9||170|4|7|3|1|50%|4|4|40|17||1|1|3|7|3|9||29|2|14||2|3|1|0|6|2|4|2|4|0|0|7|32|14|37|7|1|143|0|6|6||176|0|4|5|2|50%|0|3|28|13||7|3|1|12|4|6||24|3|5||0|2|1|1
11986473|Chile|Primera Division|2024|Primera División 2024|10|2024-04-26|19:00:00|Chile|Rancagua|El Teniente|788020|Victor Abarzua|Chile|3163|Chile|OHF|O'Higgins|786529|Juan Manuel Azconzabal||3153|Chile|ESP|Union Espanola|786123|Miguel Ponce||2|2|12|3|5|5|9|0|2|18|58|27|||60|24|4|362|2|12|12|0|457|2|11|8|1,0|6|1|60%|2|||11||71|34||16|11|10|52|30|12||60|11||16||0|1|4|1||10|3|4|5|7|0|1|7|31|17|36|16|4|202|2|10|5|0|256|1|5|3|0|65%|1|3|35|16||10|6|3|26|12|5||39|7|4|0|1|2|0||2|0|1|0|2|0|1|11|27|10|24|8|0|160|0|2|7|0|201|1|6|3|1|54%|1|8|36|18||6|5|7|26|18|7||21|4|12|0|0|2|1||16|11|5|8|5|0|3|26|61|25|||54|15|4|225|2|16|15|1|314|3|8|13|0,84|3|1|40%|3|||10||71|37||19|14|7|52|22|15||50|16||33||1|1|2|1||5|2|2|3|3|0|0|16|33|14|34|3|1|91|0|5|7|1|143|3|5|0|1|35%|3|6|35|19||9|7|3|26|14|7||26|6|25|0|0|1|1||11|9|3|5|2|0|3|10|28|11|20|12|3|134|2|11|8|0|171|0|3|3|0|46%|0|4|36|18||10|7|4|26|8|8||24|10|8|1|1|1|0|
11986468|Chile|Primera Division|2024|Primera División 2024|10|2024-04-27|15:00:00|Chile|Copiapo|Estadio Luis Valenzuela Hermosilla|786591|Jose Cabero|Chile|89506|Chile|COP|Deportes Copiapo|130093|Ivo Alexis Basay Hatibovic||3151|Chile|UC|Universidad Catolica|790357|Tiago Nunes||0|1|14|6|3|7|8|0|4|17|44|23|||29|14|5|359|2|14|5||418|3|8|6|0,8|2||60%|3|||9||41|17||12|4|8|15|7|5||52|5||37|||1|1|||8|4|2|5|4|0|1|5|24|11|18|7|3|156|2|8|3||186|1|5|2||57%|1|4|22|11||8|3|3|11|4|3||28|4|22||0|0|||6|2|1|2|4|0|3|12|20|12|11|7|2|203|0|6|2||232|2|3|0||63%|2|5|19|6||4|1|5|4|3|2||24|1|15||1|1|||17|9|3|10|8|0|4|23|67|33|||55|26|8|191|2|17|16||262|2|6|8|0,6|8||40%|2|||14||41|24||5|2|2|15|8|16||43|6||12|||2|2|||7|3|1|5|4|0|1|16|35|19|31|14|4|91|1|7|8||130|1|3|4||43%|1|8|22|11||2|0|1|11|7|8||22|2|5||1|2|||10|6|2|5|4|0|3|7|32|14|24|12|4|100|1|10|8||132|1|3|4||37%|1|6|19|13||3|2|1|4|1|8||21|4|7||1|0||
11986469|Chile|Primera Division|2024|Primera División 2024|10|2024-04-27|17:30:00|Chile|Chillan|Estadio Municipal Nelson Oyarzun Arenas|788757|Juan Sepulveda||7029|Chile|NUB|Nublense|333413|Mario Salas||3159|Chile|COC|Cobreloa|785440|Emiliano Astorga||6|0|14|9|3|8|5|0|3|11|74|46|||39|13|2|360|5|14|21|1|428|2|18|9|0,53|3|0|44%|2|||6||84|54||21|15|6|19|11|21||44|9||18||0|0|2|0|0|9|6|3|4|3|0|2|8|46|33|19|8|2|218|0|9|9|0|248|2|12|3|0|46%|2|5|44|33||15|12|3|8|2|9||22|6|9|0|0|1|0|0|5|3|0|4|2|0|1|3|28|13|20|5|0|142|5|5|12|1|180|0|6|0|0|41%|0|1|40|21||6|3|3|11|9|12||22|3|9|0|0|1|0|0|18|2|8|5|16|1|5|13|55|44|||49|13|6|500|3|18|12|0|556|3|8|19|3,1|3|6|56%|3|||11||84|30||18|10|13|19|8|12||55|5||14||2|2|3|4|2|9|1|3|3|8|0|3|6|24|22|24|8|5|268|3|9|6|0|293|3|1|2|2|54%|3|6|44|11||8|4|5|8|6|6||27|4|8|0|2|0|0|2|9|1|5|2|8|1|2|7|31|22|25|5|1|232|0|9|6|0|263|0|7|1|4|59%|0|5|40|19||10|6|8|11|2|6||28|1|6|2|0|3|4|0
11986471|Chile|Primera Division|2024|Primera División 2024|10|2024-04-28|12:30:00|Chile|Vina del Mar|Sausalito|786554|Hector Jona|Chile|5032|Chile|EVT|Everton de Vina del Mar|801772|Esteban Solari||3165|Chile|COQ|Coquimbo Unido|786948|Esteban Gonzalez||1|2|10|3|5|4|7|0|1|17|77|33|||53|27|5|219|3|10|13|1|328|5|16|10|1,06|5|3|43%|5|||11||65|35||11|6|1|36|13|13||56|6||31|||3|2|1|2|6|1|4|1|5|0|1|3|40|12|31|12|3|115|1|6|7|1|167|3|11|1|2|43%|3|6|32|22||6|4|0|20|6|7||32|3|21||1|1|1|1|4|2|1|3|2|0|0|14|37|21|22|15|2|104|2|4|6|0|161|2|5|4|1|44%|2|5|33|13||5|2|1|16|7|6||24|3|10||2|1|0|1|16|2|6|6|14|0|4|27|67|38|||65|26|7|329|3|16|6|0|438|3|8|17|1,85|7|0|57%|3|||4||65|30||23|16|6|36|23|6||55|11||24|||1|0|0|0|10|2|4|3|8|0|3|14|32|19|33|17|5|176|3|10|2|0|224|2|1|4|0|57%|2|1|32|10||10|7|4|20|14|2||30|2|9||1|0|0|0|6|0|2|3|6|0|1|13|35|19|32|9|2|153|0|6|4|0|214|1|7|3|0|56%|1|3|33|20||13|9|2|16|9|4||25|9|15||0|0|0|0
11986467|Chile|Primera Division|2024|Primera División 2024|10|2024-04-28|15:00:00|Chile|Talcahuano|Estadio CAP|786556|Piero Maza|Chile|3164|Chile|HUA|Huachipato|787391|Javier Esteban Sanguinetti||3161|Chile|UCH|Universidad de Chile|787722|Gustavo Alvarez||0|4|16|3|5|7|13|0|4|19|58|21|||45|16|5|273|4|16|12||369|2|11|12|1,47|5|4|51%|2|||15||51|25||9|2|7|18|11|12||50|6||31|||1|2|3|1|3|1|2|1|2|0|0|5|36|9|16|2|0|100|2|3|6||156|1|3|0|1|41%|1|10|24|10||4|1|3|7|3|6||23|4|17||0|1|1|0|13|2|3|6|11|0|4|14|22|12|29|14|5|173|2|13|6||213|1|8|5|3|61%|1|5|27|15||||4|11|8|6||27|2|14||1|1|2|1|13|7|2|8|6|0|3|22|70|43|||71|30|9|258|3|13|14||344|1|11|13|1,28|5|1|49%|1|||9||51|26||5|1|8|18|7|14||47|5||15|||0|4|0|1|10|5|1|7|5|0|2|13|33|23|40|18|5|162|2|10|6||213|0|7|4|1|59%|0|3|24|14||5|1|2|7|4|6||22|1|2||0|3|0|1|3|2|1|1|1|0|1|9|37|20|31|12|4|96|1|3|8||131|1|4|1|0|39%|1|6|27|12||||6|11|3|8||25|4|13||0|1|0|0
